gene_name,CT_F_logFC,CT_F_FDR,CT_M_logFC,CT_M_FDR,CT_SB_inter_logFC,CT_SB_inter_FDR,SB_6_logFC,SB_6_FDR,SB_6_sexbias,SB_19_logFC,SB_19_FDR,SB_19_sexbias,Dvir_FBN,Dvir_FBsym,vir_log2FoldChange,vir_padj,vir_sexbias,Dmel_FBN,Dmel_FBsym,david_B1,david_B2,david_B3,david_B4,david_B5,david_B6,david_B7,david_B8,david_B9,david_B10,david_B11,david_B12,david_F1,david_F2,david_M1,david_M2,david_M3,david_M4,david_M5,david_M6,david_I1
augustus_masked-scaffold867-size57532-abinit-gene-0.5,-0.052068677,0.927393875,-0.827904976,0.13476455,0.775836299,0.579149151,-0.135590957,0.728471608,Unbiased,-0.911427256,0.031381136,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold869-size86550-abinit-gene-0.1,-1.026501325,0.170305498,-0.65230254,0.396947672,-0.374198786,0.871004846,-1.519227894,0.014618402,male_biased,-1.145029108,0.047820772,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold869-size86550-abinit-gene-0.12,-0.551364683,0.165242153,-0.532289661,0.230093181,-0.019075021,0.987534185,3.178418472,1.15E-06,female_biased,3.197493493,8.71E-07,female_biased,FBgn0201090,Dvir\GJ13871,0.00452883,0.998586238,Unbiased,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold869-size86550-abinit-gene-0.3,-0.165499068,0.6325653,-0.296460098,0.415953743,0.13096103,0.909790881,-3.523512781,1.62E-07,male_biased,-3.654473811,1.07E-07,male_biased,FBgn0201096,Dvir\GJ13877,1.592140114,0.002689434,male_biased,FBgn0037057,CG10512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold869-size86550-abinit-gene-0.8,0.105684409,0.886127473,0.34109508,0.649538048,-0.23541067,0.918458416,-1.818522075,0.003170355,male_biased,-1.583111404,0.007531816,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold869-size86550-abinit-gene-0.9,-0.167758165,0.323260015,0.00242419,0.992711126,-0.170182355,0.751571558,-0.368419214,0.011670775,male_biased,-0.198236859,0.133770794,Unbiased,FBgn0201094,Dvir\GJ13875,-0.2760303,0.791534035,Unbiased,FBgn0021760,chb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold87-size92257-abinit-gene-0.12,-0.540934198,0.208988713,0.317548451,0.500201744,-0.858482649,0.433607916,-0.577522201,0.083505298,Unbiased,0.280960448,0.380746191,Unbiased,FBgn0199313,Dvir\GJ12061,-0.020880615,0.98977348,Unbiased,FBgn0010387,Dbi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold87-size92257-abinit-gene-0.4,-0.438538662,0.057138754,-0.088701395,0.708836905,-0.349837266,0.517537988,-0.552040499,0.003064774,male_biased,-0.202203233,0.192546965,Unbiased,FBgn0199308,Dvir\GJ12056,-0.035860628,0.981551276,Unbiased,FBgn0036107,galla-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold87-size92257-abinit-gene-0.9,0.04338223,0.876634631,0.273033375,0.326854394,-0.229651144,0.773146239,2.347363392,2.71E-07,female_biased,2.577014537,1.16E-07,female_biased,FBgn0015213,Dvir\msl-3,-1.335461653,0.018888487,female_biased,FBgn0002775,msl-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold870-size118458-abinit-gene-0.7,-0.412026196,0.265575544,0.020708458,0.966128936,-0.432734654,0.689429093,-0.222996876,0.423775701,Unbiased,0.209737778,0.452112713,Unbiased,FBgn0202552,Dvir\GJ15358,-0.75679505,0.270452706,Unbiased,FBgn0040342,CG3706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold870-size118458-abinit-gene-0.8,0.020371009,0.910623636,0.219061787,0.208184858,-0.198690778,0.668282911,0.439823723,0.003096272,female_biased,0.638514501,0.000214493,female_biased,FBgn0202406,Dvir\GJ15210,-0.436888426,0.570368003,Unbiased,FBgn0040340,TRAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold870-size118458-abinit-gene-1.0,-2.152777066,0.005686309,-1.75214827,0.009565365,-0.400628796,0.807142695,-0.525788314,0.192751412,Unbiased,-0.125159519,0.75576159,Unbiased,FBgn0202548,Dvir\GJ15354,0.205772645,0.926529001,Unbiased,FBgn0040349,CG3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold874-size84827-abinit-gene-0.1,-1.061985083,0.070661327,-0.338018744,0.567160959,-0.723966339,0.61754697,-3.452840549,7.73E-06,male_biased,-2.72887421,3.89E-05,male_biased,FBgn0016403,Dvir\ActE1,0.508742069,0.702291601,Unbiased,FBgn0000044;FBgn0000046;FBgn0000047,Act57B;Act87E;Act88F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold874-size84827-abinit-gene-0.2,0.124366291,0.455285618,0.558618293,0.008314221,-0.434252002,0.284764835,1.662223849,1.19E-07,female_biased,2.096475851,1.83E-08,female_biased,FBgn0198012,Dvir\GJ10735,-1.472594884,0.005304137,female_biased,FBgn0004049,yrt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold874-size84827-abinit-gene-0.3,-0.357155367,0.388729055,-0.057877498,0.910975896,-0.299277869,0.813912029,-2.362203928,1.47E-05,male_biased,-2.062926059,3.89E-05,male_biased,FBgn0197706,Dvir\GJ10426,1.393590979,0.039895264,male_biased,FBgn0038156,side-IV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold874-size84827-abinit-gene-0.5,-0.318091032,0.12595817,-0.219322826,0.296559462,-0.098768205,0.877481967,-1.265727818,4.46E-06,male_biased,-1.166959613,7.98E-06,male_biased,FBgn0199716,Dvir\GJ12474,0.470262816,0.604635415,Unbiased,FBgn0025742,mtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold876-size53123-abinit-gene-0.1,0.417010127,0.065559694,0.481247559,0.036469683,-0.064237431,0.925961772,-0.873434441,0.000109212,male_biased,-0.80919701,0.000190766,male_biased,FBgn0204411,Dvir\GJ17235,0.221128929,0.841828027,Unbiased,FBgn0034527,CG9945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold876-size53123-abinit-gene-0.4,0.304236546,0.664492489,-0.08314517,0.922831244,0.387381716,0.85964752,-1.10006773,0.045994964,male_biased,-1.487449446,0.012813304,male_biased,FBgn0205996,Dvir\GJ18850,-0.220922526,0.86230458,Unbiased,FBgn0034530,Rcd6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold876-size53123-abinit-gene-0.8,-0.861196589,0.008812661,-0.987571441,0.003354224,0.126374852,0.873240977,0.013150706,0.945011881,Unbiased,-0.113224146,0.539136204,Unbiased,FBgn0204442,Dvir\GJ17266,-0.730182058,0.486570629,Unbiased,FBgn0034534,maf-S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold876-size53123-abinit-gene-0.9,-0.268738386,0.267806413,-0.477937866,0.070563879,0.20919948,0.779419972,-2.711203657,5.84E-08,male_biased,-2.920403137,2.83E-08,male_biased,FBgn0204453,Dvir\GJ17277,1.947147941,0.00263567,male_biased,FBgn0034535,CG11110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold88-size177456-abinit-gene-1.8,0.348045876,0.072690822,-0.363107153,0.062159697,0.711153029,0.083722029,0.778484099,9.10E-05,female_biased,0.06733107,0.613120965,Unbiased,FBgn0199068,Dvir\GJ11814,-1.247037243,0.254246646,Unbiased,FBgn0036213,RpL10Ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold88-size177456-abinit-gene-1.9,-0.649827731,0.050392651,-0.504240279,0.108510957,-0.145587451,0.876718058,0.15336351,0.481481132,Unbiased,0.298950961,0.177838036,Unbiased,FBgn0200774,Dvir\GJ13550,-0.410685451,0.752213487,Unbiased,FBgn0052095,CG32095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold883-size39796-abinit-gene-0.3,0.029862314,0.893996268,-0.048247299,0.85161387,0.078109613,0.909790881,-0.035689151,0.817316477,Unbiased,-0.113798764,0.455232391,Unbiased,FBgn0209873,Dvir\GJ22769,-0.634190757,0.720290203,Unbiased,FBgn0031360,CG31937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold883-size39796-abinit-gene-0.4,-0.179820236,0.377780699,-0.16765385,0.459832881,-0.012166386,0.984190369,1.332660338,4.15E-06,female_biased,1.344826724,3.44E-06,female_biased,FBgn0209862,Dvir\GJ22758,-1.463676108,0.016178234,female_biased,FBgn0260648,Rrp40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold883-size39796-abinit-gene-0.7,-0.149226894,0.577105282,-0.502627568,0.081341898,0.353400675,0.631566406,-0.681829994,0.004298568,male_biased,-1.035230669,0.000231036,male_biased,FBgn0209840,Dvir\GJ22736,-0.220730973,0.849300163,Unbiased,FBgn0032452;FBgn0267347,CG15484;squ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold886-size37981-abinit-gene-0.0,0.125824451,0.763355,-0.208367566,0.649941284,0.334192017,0.787801968,-1.601445508,0.00022949,male_biased,-1.935637524,5.12E-05,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold887-size45528-abinit-gene-0.6,0.257215595,0.208988713,-0.002497348,0.9931999,0.259712943,0.654556661,0.604713224,0.001728483,female_biased,0.345000281,0.037849721,female_biased,FBgn0198327,Dvir\GJ11066,-0.762790582,0.290508925,Unbiased,FBgn0037543,CG10903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold887-size45528-abinit-gene-0.7,-0.457133003,0.093412458,-0.066974794,0.832378711,-0.390158209,0.571946925,-0.787112281,0.001306706,male_biased,-0.396954072,0.051394493,Unbiased,FBgn0197381,Dvir\GJ10092,-0.652633991,0.442100963,Unbiased,FBgn0037544,CG11035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold889-size108107-abinit-gene-0.0,0.001797901,0.993444189,-0.427986554,0.057829346,0.429784455,0.411631809,1.214392213,7.93E-06,female_biased,0.784607757,0.000252848,female_biased,FBgn0202011,Dvir\GJ14807,-1.446891732,0.010978517,female_biased,FBgn0032138,CG4364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold889-size108107-abinit-gene-0.2,0.211126209,0.701203646,0.311457758,0.608836294,-0.100331549,0.953550285,-1.227468974,0.00907509,male_biased,-1.127137425,0.014881953,male_biased,FBgn0200673,Dvir\GJ13449,0.751673962,0.357559966,Unbiased,FBgn0032139,CG13116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold889-size108107-abinit-gene-0.3,0.428917567,0.410585824,0.604560914,0.283673538,-0.175643347,0.92292411,-0.319330416,0.415171996,Unbiased,-0.143687069,0.721990486,Unbiased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold889-size108107-abinit-gene-0.9,-0.025477094,0.975672136,0.891399035,0.303045561,-0.916876129,0.69568592,-0.203021631,0.732872475,Unbiased,0.713854498,0.243850837,Unbiased,FBgn0201968,Dvir\GJ14764,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold89-size185956-abinit-gene-1.0,-1.042092469,0.26522787,-0.262504022,0.819648642,-0.779588447,0.785718004,-1.806589733,0.022413078,male_biased,-1.027001285,0.153977595,Unbiased,FBgn0200847,Dvir\GJ13626,0.465985751,0.790406952,Unbiased,FBgn0035176,CG13905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold89-size185956-abinit-gene-1.3,-0.058120264,0.712319052,0.066118383,0.715753926,-0.124238647,0.796129828,1.24714479,5.92E-07,female_biased,1.371383437,2.28E-07,female_biased,FBgn0198987,Dvir\GJ11733,-0.881941346,0.162751882,Unbiased,FBgn0035173,CG13907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold89-size185956-abinit-gene-1.4,0.889924781,0.045409879,1.015879153,0.026855571,-0.125954372,0.924036395,1.649400537,0.000137783,female_biased,1.775354909,7.89E-05,female_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold891-size27840-abinit-gene-0.2,0.22707244,0.578150607,-0.647194883,0.132614912,0.874267323,0.394705877,-0.992689967,0.005714079,male_biased,-1.866957289,6.92E-05,male_biased,FBgn0206997,Dvir\GJ19855,-1.521626884,0.017723924,female_biased,FBgn0011746,ana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold893-size51824-abinit-gene-0.5,-0.463552552,0.132221425,-0.441321906,0.171255944,-0.022230646,0.981461595,2.079856446,2.52E-06,female_biased,2.102087092,1.99E-06,female_biased,FBgn0206501,Dvir\GJ19358,-1.20577525,0.082208022,Unbiased,FBgn0260771,Larp7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold893-size51824-abinit-gene-0.8,-0.234069102,0.291266846,-0.202509698,0.402868896,-0.031559404,0.965193464,0.002248689,0.989911368,Unbiased,0.033808093,0.84439103,Unbiased,FBgn0205947,Dvir\GJ18799,-0.434268308,0.661029855,Unbiased,FBgn0030792,CG4789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold896-size52089-abinit-gene-0.1,-0.229947273,0.325875323,-0.271506195,0.284735313,0.041558921,0.956678961,1.082767137,7.28E-05,female_biased,1.041208215,9.19E-05,female_biased,FBgn0207268,Dvir\GJ20128,-0.769814537,0.257332929,Unbiased,FBgn0024956,Mat1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold897-size61637-abinit-gene-0.1,-0.47409875,0.182894936,-0.889069037,0.03165437,0.414970288,0.687554388,1.642646788,7.32E-05,female_biased,1.2276765,0.000580634,female_biased,FBgn0210829,Dvir\GJ23732,-1.581866809,0.110518724,Unbiased,FBgn0037633,CG9839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold897-size61637-abinit-gene-0.2,0.196840406,0.231015065,0.096513519,0.605335784,0.100326887,0.847085153,1.076154092,3.47E-06,female_biased,0.975827206,7.22E-06,female_biased,FBgn0210593,Dvir\GJ23495,-1.62800656,0.026115076,female_biased,FBgn0037632,CCT7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold897-size61637-abinit-gene-0.3,0.507773423,0.513166469,1.098496428,0.187687542,-0.590723005,0.805161961,-1.512437862,0.020623734,male_biased,-0.921714856,0.128146643,Unbiased,FBgn0210830,Dvir\GJ23733,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold9-size221126-abinit-gene-0.4,0.098800911,0.600215848,0.29420476,0.139626307,-0.195403849,0.728883908,0.394023226,0.012712421,female_biased,0.589427075,0.001091122,female_biased,FBgn0209908,Dvir\GJ22804,-0.349002322,0.709627965,Unbiased,FBgn0039882,CG11576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold9-size221126-abinit-gene-1.0,-0.078726229,0.717930949,0.059750164,0.823997383,-0.138476393,0.839750817,2.673771816,2.39E-08,female_biased,2.812248209,1.45E-08,female_biased,FBgn0209911,Dvir\GJ22807,-1.649702809,0.003199333,female_biased,FBgn0011474,PR-Set7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold9-size221126-abinit-gene-1.10,-0.521909943,0.158916878,-0.332399875,0.396916963,-0.189510069,0.870798117,0.215819525,0.427867777,Unbiased,0.405329594,0.145767197,Unbiased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold9-size221126-abinit-gene-1.2,-0.028783528,0.89178723,0.279025619,0.170386601,-0.307809147,0.544312975,-0.797801061,0.000138996,male_biased,-0.489991913,0.004333942,male_biased,FBgn0209912,Dvir\GJ22808,-0.002044698,0.999062673,Unbiased,FBgn0038224,ATPsynE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold9-size221126-abinit-gene-1.8,-0.28755307,0.173787229,-0.286651371,0.198117271,-0.000901699,0.998576631,0.489521997,0.007179915,female_biased,0.490423696,0.007208575,female_biased,FBgn0209909,Dvir\GJ22805,-0.372296463,0.709627965,Unbiased,FBgn0250755,CG42233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold9-size221126-abinit-gene-2.2,0.386848681,0.358428869,-0.032340961,0.952059576,0.419189642,0.751927507,-0.802431817,0.022353003,male_biased,-1.221621458,0.002292503,male_biased,FBgn0211531,Dvir\GJ24451,0.079446218,0.966172002,Unbiased,FBgn0285955,cv-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold9-size221126-abinit-gene-2.4,0.542515409,0.354442645,0.120427423,0.870962053,0.422087986,0.815205803,-0.883197299,0.058465575,Unbiased,-1.305285284,0.011150962,male_biased,FBgn0211530,Dvir\GJ24450,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold90-size195182-abinit-gene-0.2,0.39952011,0.072299286,0.391868806,0.076292105,0.007651304,0.989582953,1.675353519,5.15E-07,female_biased,1.667702215,4.56E-07,female_biased,FBgn0200456,Dvir\GJ13230,-1.846731482,0.005952682,female_biased,FBgn0035162,Sf3b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold90-size195182-abinit-gene-0.4,-0.045504124,0.865629168,-0.368174998,0.154351576,0.322670873,0.631855369,-1.458936542,7.71E-06,male_biased,-1.781607415,1.30E-06,male_biased,FBgn0200455,Dvir\GJ13229,2.1053376,0.001010822,male_biased,FBgn0035164,CG13901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold90-size195182-abinit-gene-0.7,-0.260894797,0.327521164,0.00071474,0.999023042,-0.261609537,0.758648365,0.801712507,0.001737036,female_biased,1.063322043,0.000220389,female_biased,FBgn0199373,Dvir\GJ12121,-0.463627762,0.615811675,Unbiased,FBgn0035532,CG15014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold90-size195182-abinit-gene-0.8,-0.236342605,0.268443293,0.153974031,0.520890302,-0.390316636,0.489126249,-0.042916606,0.792812171,Unbiased,0.347400029,0.045485393,female_biased,FBgn0200453,Dvir\GJ13227,-0.576987598,0.508112551,Unbiased,FBgn0052250,PMP34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold90-size195182-abinit-gene-1.0,0.235109252,0.677115094,0.367688221,0.553402485,-0.132578969,0.941395287,-1.157445091,0.014178358,male_biased,-1.024866123,0.026615112,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold90-size195182-abinit-gene-1.1,0.531628183,0.432027843,0.806450295,0.264261107,-0.274822112,0.903867464,-1.418890609,0.014635077,male_biased,-1.144068497,0.040397016,male_biased,FBgn0200447,Dvir\GJ13221,0.185708193,0.906297777,Unbiased,FBgn0259163,CG42268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold90-size195182-abinit-gene-1.11,1.430662062,0.028385022,1.192121764,0.047627668,0.238540298,0.890159465,-1.34300084,0.005091508,male_biased,-1.581541138,0.002037148,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold90-size195182-abinit-gene-1.5,-1.111683064,0.102176231,-0.925838307,0.168900703,-0.185844757,0.930483752,-1.276934294,0.017445371,male_biased,-1.091089537,0.033822113,male_biased,FBgn0200444,Dvir\GJ13218,-0.138325331,0.965652987,Unbiased,FBgn0044050,Ilp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold900-size54276-abinit-gene-0.0,-0.053704252,0.765061518,0.20950546,0.257924391,-0.263209712,0.57867289,0.018396716,0.890348161,Unbiased,0.281606428,0.044956113,female_biased,FBgn0200739,Dvir\GJ13515,-0.427826224,0.596520764,Unbiased,FBgn0036842,CG3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold900-size54276-abinit-gene-0.1,-0.462567852,0.020359544,-0.207717165,0.217971895,-0.254850686,0.549359127,-3.115224378,8.31E-10,male_biased,-2.860373692,1.20E-09,male_biased,FBgn0199112,Dvir\GJ11858,-0.36483492,0.704938892,Unbiased,FBgn0036843,Sfxn2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold900-size54276-abinit-gene-0.2,0.203389423,0.43189777,-0.190101456,0.514567273,0.393490878,0.579524205,0.815158927,0.001255264,female_biased,0.421668049,0.04566885,female_biased,FBgn0200736,Dvir\GJ13512,-0.455978972,0.595325014,Unbiased,FBgn0036844,Mkp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold900-size54276-abinit-gene-0.4,-0.300905941,0.40088468,-0.265574271,0.520037782,-0.035331669,0.977030958,2.094908372,1.34E-05,female_biased,2.130240042,1.04E-05,female_biased,FBgn0200735,Dvir\GJ13511,-1.501350462,0.051365486,Unbiased,FBgn0036847,CNPYb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold904-size79630-abinit-gene-0.0,0.387732193,0.172124412,-0.282306998,0.268204551,0.67003919,0.283726777,-8.767316743,4.84E-11,male_biased,-9.437355933,3.11E-11,male_biased,FBgn0199837,Dvir\GJ12598,5.658076033,1.38E-24,male_biased,FBgn0035957,CG5144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold904-size79630-abinit-gene-0.1,-0.697816491,0.028051767,-0.403331907,0.153927031,-0.294484584,0.708206717,0.038862142,0.846512351,Unbiased,0.333346726,0.105182045,Unbiased,FBgn0200043,Dvir\GJ12808,-0.378467398,0.670740409,Unbiased,FBgn0052068,Adi1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
augustus_masked-scaffold905-size57866-abinit-gene-0.1,0.248901882,0.297785774,0.053840788,0.860537478,0.195061094,0.794306434,-0.06939406,0.702799958,Unbiased,-0.264455154,0.15411439,Unbiased,FBgn0202580,Dvir\GJ15386,-0.265664709,0.786974501,Unbiased,FBgn0039890,CG2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold905-size57866-abinit-gene-0.3,0.289819508,0.525049091,0.431170714,0.377221601,-0.141351206,0.927685668,-1.37914315,0.001675004,male_biased,-1.237791943,0.003361338,male_biased,FBgn0202744,Dvir\GJ15551,0.1154499,0.925239054,Unbiased,FBgn0039928,Cals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold906-size69171-abinit-gene-0.0,-0.922436528,0.250047295,0.236433675,0.80714593,-1.158870202,0.589001313,-2.516358639,0.001582032,male_biased,-1.357488437,0.038050024,male_biased,FBgn0211063,Dvir\GJ23976,0.441493297,0.764358767,Unbiased,FBgn0053547,Rim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold906-size69171-abinit-gene-0.2,0.259467654,0.470554,-0.225173062,0.575821103,0.484640716,0.627990811,-1.387410081,0.000284245,male_biased,-1.872050797,2.62E-05,male_biased,FBgn0201899,Dvir\GJ14692,0.69712731,0.538391856,Unbiased,FBgn0032813,PCNA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold909-size44985-abinit-gene-0.2,-0.463536338,0.075015778,-0.386894049,0.132894569,-0.076642289,0.924884245,0.861173441,0.000450451,female_biased,0.93781573,0.000219517,female_biased,FBgn0204356,Dvir\GJ17179,-1.409925918,0.021058253,female_biased,FBgn0032259,CG6144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold91-size116373-abinit-gene-1.0,-0.353540776,0.290245795,-0.235913579,0.507815421,-0.117627197,0.918380022,-5.247601039,8.85E-09,male_biased,-5.129973843,8.93E-09,male_biased,FBgn0200834,Dvir\GJ13612,3.010776882,1.10E-06,male_biased,FBgn0035497,CG14995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold91-size116373-abinit-gene-1.1,0.138992434,0.558959473,-0.137467818,0.60668276,0.276460253,0.684866541,-0.425296214,0.027181345,male_biased,-0.701756466,0.00166828,male_biased,FBgn0198999,Dvir\GJ11745,-0.476682581,0.662212385,Unbiased,FBgn0035498,Fit1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold91-size116373-abinit-gene-1.3,0.921801991,0.090292497,0.249090603,0.674757513,0.672711388,0.634616871,0.249658214,0.508717195,Unbiased,-0.423053175,0.277460975,Unbiased,FBgn0199001,Dvir\GJ11747,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold910-size62977-abinit-gene-0.1,0.361629177,0.40036786,0.413562204,0.371467104,-0.051933027,0.969017259,-0.944075507,0.011140359,male_biased,-0.89214248,0.015648884,male_biased,FBgn0013115,Dvir\h,0.166655446,0.921646828,Unbiased,FBgn0001168,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
